Start_Date,Data Value,Date
01/01/2019,6.68,2019-01-01
12/01/2008,30.17,2008-12-01
12/01/2013,27.68,2013-12-01
12/01/2017,25.76,2017-12-01
12/01/2013,24.97,2013-12-01
12/01/2017,26.16,2017-12-01
12/01/2008,27.13,2008-12-01
12/01/2010,24.81,2010-12-01
06/01/2014,17.33,2014-06-01
01/01/2015,21.41,2015-01-01
12/01/2018,22.02,2018-12-01
01/01/2020,18.18,2020-01-01
12/01/2008,14.75,2008-12-01
12/01/2018,24.72,2018-12-01
01/01/2020,18.4,2020-01-01
12/01/2008,27.03,2008-12-01
12/01/2010,25.87,2010-12-01
06/01/2014,17.27,2014-06-01
01/01/2015,21.66,2015-01-01
12/01/2018,26.84,2018-12-01
01/01/2020,19.72,2020-01-01
06/01/2012,26.63,2012-06-01
06/01/2013,24.41,2013-06-01
06/01/2013,25.09,2013-06-01
06/01/2013,31.87,2013-06-01
06/01/2012,35.25,2012-06-01
06/01/2012,27.74,2012-06-01
06/01/2021,27.87,2021-06-01
06/01/2021,18.03,2021-06-01
12/31/2015,19.79,2015-12-31
01/01/2018,20.45,2018-01-01
06/01/2012,29.25,2012-06-01
06/01/2013,27.81,2013-06-01
12/31/2015,26.27,2015-12-31
06/01/2017,21.33,2017-06-01
06/01/2018,19.67,2018-06-01
12/01/2008,27.25,2008-12-01
12/01/2017,19.73,2017-12-01
01/01/2019,13.5,2019-01-01
12/01/2017,24.2,2017-12-01
12/01/2008,14.15,2008-12-01
12/01/2013,13.5,2013-12-01
01/01/2019,8.43,2019-01-01
01/01/2019,5.88,2019-01-01
12/01/2017,7.87,2017-12-01
01/01/2019,7.21,2019-01-01
12/01/2008,12.98,2008-12-01
12/01/2017,8.43,2017-12-01
12/01/2008,14.23,2008-12-01
12/01/2013,12.96,2013-12-01
12/01/2017,9.27,2017-12-01
01/01/2019,7.19,2019-01-01
12/01/2008,14.43,2008-12-01
12/01/2013,28.12,2013-12-01
12/01/2017,22.67,2017-12-01
01/01/2019,15.7,2019-01-01
12/01/2008,28.07,2008-12-01
12/01/2010,25.92,2010-12-01
06/01/2014,17.46,2014-06-01
01/01/2015,21.8,2015-01-01
12/01/2018,25.02,2018-12-01
01/01/2020,19.14,2020-01-01
12/01/2013,25.9,2013-12-01
12/01/2008,24.81,2008-12-01
12/01/2008,14.73,2008-12-01
12/01/2013,13.38,2013-12-01
12/01/2017,8.97,2017-12-01
01/01/2019,7.69,2019-01-01
06/01/2009,13.15,2009-06-01
12/01/2013,13.59,2013-12-01
12/01/2017,10.22,2017-12-01
01/01/2019,8.61,2019-01-01
12/01/2017,27.05,2017-12-01
01/01/2019,18.76,2019-01-01
12/01/2008,38.35,2008-12-01
06/01/2019,31.28,2019-06-01
06/01/2015,31.2,2015-06-01
06/01/2011,19.31,2011-06-01
12/01/2015,23.82,2015-12-01
06/01/2016,15.13,2016-06-01
06/01/2010,21.48,2010-06-01
06/01/2011,19.95,2011-06-01
06/01/2016,15.98,2016-06-01
06/01/2020,29.38,2020-06-01
06/01/2017,30.27,2017-06-01
06/01/2020,30.45,2020-06-01
06/01/2018,30.98,2018-06-01
12/01/2009,30.23,2009-12-01
06/01/2019,30.14,2019-06-01
06/01/2015,31.27,2015-06-01
06/01/2019,25.59,2019-06-01
06/01/2015,34.07,2015-06-01
06/01/2015,28.12,2015-06-01
12/01/2019,17.49,2019-12-01
12/01/2010,32.58,2010-12-01
01/01/2017,20.3,2017-01-01
01/01/2021,16.86,2021-01-01
01/01/2013,0.0,2013-01-01
01/01/2013,0.5,2013-01-01
01/01/2013,24.9,2013-01-01
01/01/2013,0.2,2013-01-01
01/01/2013,10.4,2013-01-01
01/01/2013,247.9,2013-01-01
01/01/2013,11.4,2013-01-01
12/01/2012,10.84,2012-12-01
12/01/2009,10.29,2009-12-01
06/01/2015,10.08,2015-06-01
12/01/2019,8.16,2019-12-01
12/01/2011,24.23,2011-12-01
12/01/2011,28.74,2011-12-01
06/01/2010,23.66,2010-06-01
06/01/2011,21.95,2011-06-01
12/01/2015,27.51,2015-12-01
06/01/2016,20.56,2016-06-01
12/01/2008,14.48,2008-12-01
12/01/2013,13.15,2013-12-01
12/01/2017,9.05,2017-12-01
01/01/2019,7.82,2019-01-01
12/01/2013,14.41,2013-12-01
06/01/2021,16.19,2021-06-01
12/31/2015,25.94,2015-12-31
01/01/2018,24.77,2018-01-01
12/01/2020,23.67,2020-12-01
12/01/2009,32.17,2009-12-01
06/01/2020,15.97,2020-06-01
01/01/2005,16.6,2005-01-01
12/01/2017,10.45,2017-12-01
01/01/2019,8.42,2019-01-01
12/01/2008,15.74,2008-12-01
12/01/2013,14.51,2013-12-01
12/01/2017,10.27,2017-12-01
01/01/2019,9.94,2019-01-01
12/01/2010,14.81,2010-12-01
12/01/2012,11.06,2012-12-01
12/01/2014,11.05,2014-12-01
01/01/2017,9.04,2017-01-01
01/01/2021,8.47,2021-01-01
01/01/2021,7.29,2021-01-01
01/01/2005,33.8,2005-01-01
12/01/2013,12.85,2013-12-01
12/01/2017,8.37,2017-12-01
12/01/2008,14.08,2008-12-01
12/01/2013,12.9,2013-12-01
12/01/2008,32.54,2008-12-01
01/01/2019,17.69,2019-01-01
12/01/2008,29.69,2008-12-01
12/01/2017,25.81,2017-12-01
01/01/2019,17.64,2019-01-01
12/01/2013,27.83,2013-12-01
12/01/2011,23.42,2011-12-01
12/01/2008,16.54,2008-12-01
12/01/2013,15.55,2013-12-01
12/01/2008,14.65,2008-12-01
12/01/2013,12.44,2013-12-01
12/01/2017,8.0,2017-12-01
12/01/2008,15.48,2008-12-01
12/01/2013,14.89,2013-12-01
12/01/2017,10.42,2017-12-01
01/01/2019,9.32,2019-01-01
01/01/2018,25.71,2018-01-01
06/01/2021,19.19,2021-06-01
12/01/2015,21.54,2015-12-01
12/01/2020,19.33,2020-12-01
01/01/2005,11.1,2005-01-01
01/01/2005,17.2,2005-01-01
01/01/2005,24.2,2005-01-01
12/01/2017,10.74,2017-12-01
01/01/2019,9.36,2019-01-01
06/01/2020,7.52,2020-06-01
12/01/2012,22.63,2012-12-01
12/01/2009,23.43,2009-12-01
12/01/2012,25.67,2012-12-01
06/01/2015,14.55,2015-06-01
06/01/2011,32.7,2011-06-01
06/01/2016,33.15,2016-06-01
06/01/2011,32.66,2011-06-01
06/01/2010,33.01,2010-06-01
06/01/2019,33.61,2019-06-01
06/01/2015,34.76,2015-06-01
06/01/2009,26.85,2009-06-01
06/01/2010,34.07,2010-06-01
06/01/2011,33.72,2011-06-01
06/01/2016,33.98,2016-06-01
12/01/2014,23.93,2014-12-01
01/01/2017,17.85,2017-01-01
01/01/2021,15.46,2021-01-01
12/01/2012,18.71,2012-12-01
06/01/2009,18.15,2009-06-01
06/01/2020,30.52,2020-06-01
06/01/2009,28.3,2009-06-01
12/01/2008,25.95,2008-12-01
12/01/2017,21.61,2017-12-01
01/01/2019,14.55,2019-01-01
12/01/2017,7.82,2017-12-01
01/01/2019,5.98,2019-01-01
12/01/2017,18.95,2017-12-01
01/01/2019,12.95,2019-01-01
01/01/2016,1.1,2016-01-01
12/01/2008,25.38,2008-12-01
12/01/2013,26.24,2013-12-01
01/01/2019,13.59,2019-01-01
12/01/2008,23.16,2008-12-01
12/01/2013,24.86,2013-12-01
12/01/2017,19.88,2017-12-01
06/01/2009,29.33,2009-06-01
01/01/2005,23.5,2005-01-01
01/01/2005,13.3,2005-01-01
01/01/2005,31.3,2005-01-01
06/01/2017,10.11,2017-06-01
06/01/2018,9.04,2018-06-01
12/01/2011,9.34,2011-12-01
12/01/2009,10.0,2009-12-01
12/01/2013,9.25,2013-12-01
01/01/2021,7.61,2021-01-01
12/01/2014,10.3,2014-12-01
01/01/2017,8.4,2017-01-01
06/01/2009,10.96,2009-06-01
12/01/2010,12.75,2010-12-01
01/01/2005,24.4,2005-01-01
01/01/2005,25.6,2005-01-01
01/01/2005,17.1,2005-01-01
01/01/2005,24.0,2005-01-01
01/01/2005,13.4,2005-01-01
01/01/2005,25.1,2005-01-01
01/01/2005,29.3,2005-01-01
12/01/2016,26.37,2016-12-01
12/01/2016,24.74,2016-12-01
06/01/2015,32.48,2015-06-01
12/01/2015,9.65,2015-12-01
06/01/2016,9.19,2016-06-01
12/01/2019,9.95,2019-12-01
06/01/2019,9.92,2019-06-01
06/01/2015,9.64,2015-06-01
06/01/2014,8.2,2014-06-01
01/01/2020,6.5,2020-01-01
12/01/2018,7.71,2018-12-01
01/01/2019,7.29,2019-01-01
06/01/2016,17.32,2016-06-01
12/01/2020,19.18,2020-12-01
01/01/2005,13.5,2005-01-01
12/01/2009,15.77,2009-12-01
12/01/2011,14.15,2011-12-01
12/01/2013,14.19,2013-12-01
12/01/2016,11.05,2016-12-01
06/01/2017,11.94,2017-06-01
06/01/2020,9.19,2020-06-01
12/01/2010,16.99,2010-12-01
06/01/2009,16.03,2009-06-01
12/01/2012,14.26,2012-12-01
01/01/2017,10.92,2017-01-01
01/01/2021,8.95,2021-01-01
01/01/2005,28.6,2005-01-01
01/01/2005,19.9,2005-01-01
06/01/2010,16.12,2010-06-01
06/01/2011,15.55,2011-06-01
06/01/2016,11.74,2016-06-01
12/01/2011,14.24,2011-12-01
12/01/2012,16.09,2012-12-01
12/01/2009,15.51,2009-12-01
06/01/2019,12.47,2019-06-01
12/01/2019,12.55,2019-12-01
12/01/2010,10.03,2010-12-01
12/01/2008,10.54,2008-12-01
01/01/2015,8.66,2015-01-01
12/01/2018,7.12,2018-12-01
12/01/2017,9.38,2017-12-01
01/01/2019,7.44,2019-01-01
12/01/2017,8.44,2017-12-01
06/01/2009,22.83,2009-06-01
01/01/2005,11.7,2005-01-01
01/01/2005,13.1,2005-01-01
01/01/2005,73.2,2005-01-01
01/01/2005,61.5,2005-01-01
12/01/2017,22.76,2017-12-01
01/01/2019,15.46,2019-01-01
01/01/2005,39.8,2005-01-01
01/01/2005,17.3,2005-01-01
12/01/2008,34.22,2008-12-01
12/01/2013,30.08,2013-12-01
12/01/2017,26.74,2017-12-01
12/01/2008,35.2,2008-12-01
12/01/2013,29.49,2013-12-01
12/01/2017,27.31,2017-12-01
01/01/2019,19.22,2019-01-01
01/01/2019,16.39,2019-01-01
12/01/2011,25.54,2011-12-01
06/01/2019,31.62,2019-06-01
06/01/2019,26.99,2019-06-01
06/01/2015,29.61,2015-06-01
06/01/2019,27.47,2019-06-01
06/01/2019,30.33,2019-06-01
12/01/2012,29.89,2012-12-01
06/01/2021,29.7,2021-06-01
12/01/2013,11.82,2013-12-01
01/01/2019,6.34,2019-01-01
01/01/2019,6.65,2019-01-01
12/01/2010,21.83,2010-12-01
01/01/2005,26.8,2005-01-01
01/01/2005,39.0,2005-01-01
01/01/2005,19.2,2005-01-01
01/01/2005,25.8,2005-01-01
12/01/2019,10.03,2019-12-01
06/01/2019,9.69,2019-06-01
12/01/2009,12.14,2009-12-01
12/01/2012,12.77,2012-12-01
06/01/2015,11.07,2015-06-01
12/01/2019,11.5,2019-12-01
06/01/2019,11.07,2019-06-01
06/01/2014,9.57,2014-06-01
12/01/2008,11.86,2008-12-01
12/01/2010,11.58,2010-12-01
01/01/2015,9.93,2015-01-01
12/01/2018,8.24,2018-12-01
01/01/2019,6.04,2019-01-01
12/01/2008,12.56,2008-12-01
12/01/2013,11.67,2013-12-01
01/01/2019,6.21,2019-01-01
06/01/2013,11.13,2013-06-01
06/01/2012,11.22,2012-06-01
12/31/2015,8.49,2015-12-31
06/01/2021,9.3,2021-06-01
01/01/2018,8.97,2018-01-01
06/01/2012,12.15,2012-06-01
06/01/2013,12.09,2013-06-01
12/01/2008,12.03,2008-12-01
06/01/2014,10.46,2014-06-01
01/01/2015,10.56,2015-01-01
06/01/2020,7.21,2020-06-01
01/01/2021,8.07,2021-01-01
12/01/2014,11.92,2014-12-01
01/01/2017,9.77,2017-01-01
01/01/2021,7.86,2021-01-01
06/01/2016,10.61,2016-06-01
01/01/2005,27.1,2005-01-01
01/01/2005,25.2,2005-01-01
01/01/2005,34.3,2005-01-01
01/01/2005,24.3,2005-01-01
01/01/2005,39.0,2005-01-01
01/01/2005,19.2,2005-01-01
12/01/2020,6.34,2020-12-01
12/01/2011,12.31,2011-12-01
06/01/2015,11.88,2015-06-01
06/01/2019,10.45,2019-06-01
12/01/2019,10.4,2019-12-01
12/01/2010,11.18,2010-12-01
12/01/2008,11.46,2008-12-01
06/01/2014,9.07,2014-06-01
01/01/2015,9.45,2015-01-01
01/01/2020,6.32,2020-01-01
12/01/2008,11.43,2008-12-01
12/01/2010,11.13,2010-12-01
06/01/2014,9.86,2014-06-01
12/01/2008,12.74,2008-12-01
12/01/2008,15.3,2008-12-01
12/01/2013,14.39,2013-12-01
01/01/2019,8.0,2019-01-01
01/01/2015,9.03,2015-01-01
01/01/2020,6.31,2020-01-01
12/01/2008,13.08,2008-12-01
01/01/2019,6.31,2019-01-01
06/01/2013,11.25,2013-06-01
12/31/2015,7.85,2015-12-31
12/01/2008,11.96,2008-12-01
12/01/2010,11.58,2010-12-01
01/01/2015,9.72,2015-01-01
12/01/2018,7.89,2018-12-01
01/01/2020,6.12,2020-01-01
12/01/2008,12.26,2008-12-01
12/01/2013,11.21,2013-12-01
12/01/2008,12.12,2008-12-01
06/01/2015,30.39,2015-06-01
06/01/2015,25.06,2015-06-01
12/01/2009,22.16,2009-12-01
12/01/2009,19.1,2009-12-01
12/01/2012,22.63,2012-12-01
06/01/2015,10.77,2015-06-01
12/01/2019,22.86,2019-12-01
06/01/2015,14.09,2015-06-01
12/01/2019,23.04,2019-12-01
12/01/2012,25.3,2012-12-01
12/01/2014,9.03,2014-12-01
01/01/2021,6.63,2021-01-01
12/01/2010,12.62,2010-12-01
06/01/2009,10.92,2009-06-01
12/01/2012,8.7,2012-12-01
12/01/2012,9.1,2012-12-01
12/01/2010,13.85,2010-12-01
12/01/2014,8.39,2014-12-01
01/01/2017,7.02,2017-01-01
01/01/2015,0.7,2015-01-01
12/01/2018,9.27,2018-12-01
01/01/2020,7.08,2020-01-01
01/01/2020,6.3,2020-01-01
01/01/2019,6.32,2019-01-01
12/01/2017,8.4,2017-12-01
12/01/2013,11.51,2013-12-01
12/01/2008,11.12,2008-12-01
12/01/2017,8.1,2017-12-01
01/01/2015,12.9,2015-01-01
12/01/2014,10.93,2014-12-01
06/01/2019,30.62,2019-06-01
06/01/2015,29.93,2015-06-01
06/01/2019,28.62,2019-06-01
06/01/2015,27.77,2015-06-01
12/01/2012,22.54,2012-12-01
12/01/2009,26.38,2009-12-01
06/01/2015,18.15,2015-06-01
12/01/2019,25.81,2019-12-01
06/01/2015,21.25,2015-06-01
12/01/2009,30.58,2009-12-01
06/01/2019,19.7,2019-06-01
12/01/2010,14.72,2010-12-01
12/01/2012,9.83,2012-12-01
01/01/2017,8.72,2017-01-01
12/01/2010,14.76,2010-12-01
06/01/2009,12.55,2009-06-01
06/01/2009,11.44,2009-06-01
01/01/2017,8.16,2017-01-01
12/01/2011,10.92,2011-12-01
01/01/2013,19.7,2013-01-01
01/01/2013,50.6,2013-01-01
06/01/2012,12.25,2012-06-01
06/01/2013,12.22,2013-06-01
12/01/2019,29.31,2019-12-01
12/01/2017,9.75,2017-12-01
12/01/2008,13.49,2008-12-01
01/01/2015,9.91,2015-01-01
12/01/2010,13.13,2010-12-01
06/01/2014,11.68,2014-06-01
01/01/2019,7.32,2019-01-01
12/01/2008,13.62,2008-12-01
12/01/2013,11.94,2013-12-01
01/01/2019,6.61,2019-01-01
12/01/2008,14.47,2008-12-01
12/01/2013,12.51,2013-12-01
12/01/2008,11.02,2008-12-01
12/01/2010,10.65,2010-12-01
01/01/2015,9.16,2015-01-01
12/01/2010,12.43,2010-12-01
12/01/2008,13.22,2008-12-01
06/01/2014,11.09,2014-06-01
01/01/2015,10.91,2015-01-01
01/01/2020,7.96,2020-01-01
12/01/2018,10.61,2018-12-01
12/01/2014,10.16,2014-12-01
01/01/2017,7.52,2017-01-01
06/01/2015,31.29,2015-06-01
06/01/2019,28.83,2019-06-01
06/01/2015,29.53,2015-06-01
06/01/2019,29.64,2019-06-01
12/01/2009,25.17,2009-12-01
12/01/2009,22.06,2009-12-01
12/01/2009,25.25,2009-12-01
12/01/2012,27.06,2012-12-01
12/01/2019,22.59,2019-12-01
06/01/2019,12.17,2019-06-01
12/01/2008,23.36,2008-12-01
01/01/2015,19.63,2015-01-01
12/01/2010,27.57,2010-12-01
12/01/2008,29.83,2008-12-01
06/01/2014,19.06,2014-06-01
01/01/2015,22.9,2015-01-01
12/01/2018,24.45,2018-12-01
12/01/2008,11.71,2008-12-01
12/01/2013,11.38,2013-12-01
12/01/2017,8.11,2017-12-01
01/01/2019,6.16,2019-01-01
12/01/2008,13.48,2008-12-01
12/01/2017,8.12,2017-12-01
01/01/2019,6.81,2019-01-01
12/01/2008,14.72,2008-12-01
12/01/2013,13.17,2013-12-01
01/01/2019,6.93,2019-01-01
12/01/2017,8.43,2017-12-01
12/01/2008,14.15,2008-12-01
12/01/2013,13.11,2013-12-01
12/01/2017,8.36,2017-12-01
01/01/2019,7.13,2019-01-01
12/01/2008,13.55,2008-12-01
12/01/2017,8.14,2017-12-01
12/01/2008,13.66,2008-12-01
12/01/2013,12.25,2013-12-01
12/01/2010,28.05,2010-12-01
06/01/2014,19.28,2014-06-01
01/01/2021,6.79,2021-01-01
12/01/2015,8.14,2015-12-01
06/01/2019,8.9,2019-06-01
01/01/2021,6.55,2021-01-01
06/01/2009,10.08,2009-06-01
12/01/2010,11.75,2010-12-01
06/01/2009,10.27,2009-06-01
12/01/2010,12.59,2010-12-01
01/01/2021,6.79,2021-01-01
01/01/2015,2.7,2015-01-01
01/01/2015,0.0,2015-01-01
01/01/2015,14.7,2015-01-01
01/01/2015,23.6,2015-01-01
01/01/2015,0.4,2015-01-01
01/01/2015,0.0,2015-01-01
01/01/2015,9.8,2015-01-01
12/01/2012,8.74,2012-12-01
06/01/2009,10.44,2009-06-01
12/01/2010,13.3,2010-12-01
01/01/2017,7.52,2017-01-01
12/01/2014,9.12,2014-12-01
01/01/2015,0.2,2015-01-01
12/01/2008,13.3,2008-12-01
12/01/2013,12.05,2013-12-01
12/01/2017,8.06,2017-12-01
12/01/2013,14.01,2013-12-01
01/01/2005,2.8,2005-01-01
01/01/2005,2.2,2005-01-01
01/01/2011,2.1,2011-01-01
01/01/2014,1.57,2014-01-01
01/01/2014,1.27,2014-01-01
01/01/2011,1.7,2011-01-01
01/01/2011,2.7,2011-01-01
01/01/2011,1.9,2011-01-01
01/01/2015,0.0,2015-01-01
01/01/2015,6.3,2015-01-01
01/01/2013,0.8,2013-01-01
06/01/2014,10.04,2014-06-01
01/01/2015,9.95,2015-01-01
06/01/2014,8.94,2014-06-01
01/01/2015,9.3,2015-01-01
06/01/2015,15.96,2015-06-01
12/01/2012,24.03,2012-12-01
06/01/2019,13.4,2019-06-01
06/01/2012,33.89,2012-06-01
06/01/2012,12.43,2012-06-01
06/01/2013,12.05,2013-06-01
12/31/2015,15.3,2015-12-31
01/01/2018,14.48,2018-01-01
06/01/2012,17.02,2012-06-01
12/31/2015,18.42,2015-12-31
06/01/2021,9.61,2021-06-01
12/31/2015,8.9,2015-12-31
01/01/2018,7.93,2018-01-01
06/01/2013,10.42,2013-06-01
12/01/2020,7.06,2020-12-01
06/01/2010,11.96,2010-06-01
12/01/2020,6.89,2020-12-01
12/01/2013,9.09,2013-12-01
01/01/2018,17.73,2018-01-01
06/01/2013,15.91,2013-06-01
06/01/2021,11.46,2021-06-01
06/01/2013,15.75,2013-06-01
06/01/2012,16.27,2012-06-01
06/01/2021,12.83,2021-06-01
01/01/2018,17.83,2018-01-01
12/31/2015,18.48,2015-12-31
01/01/2015,19.72,2015-01-01
01/01/2020,16.07,2020-01-01
06/01/2012,33.23,2012-06-01
06/01/2013,29.92,2013-06-01
06/01/2013,26.33,2013-06-01
06/01/2012,12.25,2012-06-01
06/01/2013,11.0,2013-06-01
12/31/2015,21.08,2015-12-31
06/01/2013,19.9,2013-06-01
01/01/2018,23.43,2018-01-01
06/01/2014,15.11,2014-06-01
12/31/2015,9.53,2015-12-31
01/01/2018,8.86,2018-01-01
06/01/2021,10.5,2021-06-01
12/01/2008,11.64,2008-12-01
06/01/2014,9.45,2014-06-01
12/01/2010,11.47,2010-12-01
01/01/2020,6.56,2020-01-01
12/01/2008,12.82,2008-12-01
06/01/2011,12.14,2011-06-01
12/01/2015,9.45,2015-12-01
06/01/2016,9.49,2016-06-01
06/01/2010,12.66,2010-06-01
06/01/2016,8.85,2016-06-01
12/01/2015,8.71,2015-12-01
12/01/2011,11.24,2011-12-01
12/01/2016,8.96,2016-12-01
06/01/2017,10.43,2017-06-01
12/31/2015,24.35,2015-12-31
06/01/2012,25.83,2012-06-01
01/01/2020,16.0,2020-01-01
12/01/2011,11.32,2011-12-01
06/01/2018,9.74,2018-06-01
12/01/2009,12.17,2009-12-01
12/01/2013,9.87,2013-12-01
12/01/2010,11.08,2010-12-01
12/01/2008,11.55,2008-12-01
06/01/2014,9.05,2014-06-01
12/01/2013,12.75,2013-12-01
12/01/2017,8.29,2017-12-01
01/01/2020,6.28,2020-01-01
12/01/2018,7.55,2018-12-01
12/01/2008,12.91,2008-12-01
06/01/2014,10.46,2014-06-01
12/01/2010,12.13,2010-12-01
01/01/2015,10.22,2015-01-01
12/01/2018,9.0,2018-12-01
01/01/2020,6.73,2020-01-01
